Gender,score
male,0.59086
male,0.59086
female,0.59086
female,0.59081
female,0.59081
female,0.59076
female,0.59067
female,0.59062
female,0.59062
female,0.59057
female,0.59057
male,0.59052
female,0.59052
female,0.59052
female,0.59043
male,0.59029
female,0.59024
male,0.59019
male,0.59014
male,0.59014
male,0.59005
female,0.59
male,0.58995
female,0.5899
female,0.58986
male,0.58981
male,0.58981
female,0.58981
male,0.58976
female,0.58971
male,0.58971
female,0.58966
male,0.58962
female,0.58952
female,0.58947
female,0.58947
female,0.58947
male,0.58942
male,0.58938
male,0.58938
male,0.58933
female,0.58928
male,0.58928
female,0.58923
male,0.58919
female,0.58914
female,0.58909
male,0.58909
female,0.58909
female,0.58904
female,0.58904
male,0.58899
female,0.58895
female,0.5889
male,0.5889
male,0.5889
male,0.5889
male,0.5888
male,0.5888
male,0.58876
female,0.58876
female,0.58871
female,0.58871
male,0.58866
male,0.58866
female,0.58861
male,0.58852
female,0.58852
female,0.58847
male,0.58842
female,0.58842
male,0.58842
male,0.58842
female,0.58842
male,0.58837
male,0.58837
female,0.58837
female,0.58837
male,0.58833
male,0.58823
female,0.58813
female,0.58813
male,0.58809
female,0.58809
male,0.58809
female,0.58799
male,0.58799
male,0.58799
female,0.5879
female,0.58785
female,0.58785
male,0.5878
female,0.5878
male,0.5878
male,0.5877
male,0.5877
female,0.58766
male,0.58761
male,0.58756
female,0.58751
female,0.58746
female,0.58746
female,0.58742
male,0.58742
male,0.58737
male,0.58732
male,0.58732
female,0.58718
female,0.58718
male,0.58708
male,0.58708
male,0.58708
male,0.58703
female,0.58694
male,0.58694
female,0.58694
female,0.58694
male,0.58689
female,0.58684
female,0.5868
male,0.5868
male,0.58675
female,0.5867
male,0.58665
male,0.5866
male,0.58656
male,0.58656
male,0.58656
male,0.58656
male,0.58651
male,0.58651
male,0.58646
female,0.58646
female,0.58646
female,0.58637
male,0.58632
female,0.58627
male,0.58622
female,0.58622
female,0.58617
male,0.58617
female,0.58613
female,0.58613
female,0.58603
female,0.58603
male,0.58593
male,0.58593
male,0.58593
female,0.58589
female,0.58589
male,0.58589
male,0.58584
male,0.58584
male,0.58579
female,0.58579
male,0.58574
male,0.5857
male,0.58555
female,0.58555
female,0.58546
female,0.58541
female,0.58541
male,0.58536
female,0.58536
female,0.58531
male,0.58531
male,0.58527
female,0.58527
female,0.58527
male,0.58522
female,0.58517
male,0.58517
female,0.58517
female,0.58512
male,0.58512
male,0.58512
female,0.58512
female,0.58512
female,0.58507
female,0.58507
female,0.58507
male,0.58503
female,0.58498
female,0.58498
female,0.58493
male,0.58493
female,0.58493
male,0.58488
female,0.58484
female,0.58484
female,0.58474
female,0.58474
male,0.58469
female,0.58469
male,0.5846
male,0.58455
female,0.58455
female,0.5845
male,0.5845
female,0.5845
female,0.58445
male,0.58445
male,0.58441
female,0.58436
male,0.58431
male,0.58431
female,0.58431
female,0.58426
female,0.58421
male,0.58412
male,0.58402
male,0.58402
female,0.58402
male,0.58397
male,0.58397
male,0.58393
male,0.58393
male,0.58388
male,0.58383
male,0.58383
male,0.58383
female,0.58374
female,0.58374
female,0.58369
male,0.58364
male,0.58364
female,0.58359
male,0.58354
female,0.58354
female,0.5835
female,0.58345
male,0.5834
female,0.5834
male,0.58335
male,0.58331
male,0.58331
female,0.58321
male,0.58321
female,0.58321
female,0.58321
female,0.58321
female,0.58321
male,0.58316
male,0.58311
female,0.58311
male,0.58311
female,0.58307
male,0.58307
male,0.58307
male,0.58302
female,0.58288
female,0.58288
female,0.58283
male,0.58283
male,0.58278
female,0.58278
female,0.58273
male,0.58273
male,0.58268
female,0.58264
male,0.58264
male,0.58259
male,0.58259
male,0.58259
male,0.58259
male,0.58254
female,0.58254
male,0.58254
male,0.58249
female,0.58249
female,0.58244
female,0.58244
female,0.5824
female,0.5824
female,0.5824
male,0.58235
male,0.58235
male,0.5823
female,0.58211
female,0.58211
female,0.58211
male,0.58211
female,0.58211
male,0.58206
female,0.58206
female,0.58201
male,0.58201
male,0.58197
female,0.58197
female,0.58187
female,0.58178
male,0.58173
female,0.58173
male,0.58154
female,0.58154
male,0.58154
female,0.58154
male,0.58149
female,0.58149
male,0.58149
male,0.58149
male,0.58149
male,0.58144
female,0.58139
male,0.58139
female,0.58139
female,0.58139
male,0.58139
male,0.58139
female,0.58135
male,0.5813
female,0.5813
female,0.5813
male,0.5813
female,0.5812
male,0.58115
female,0.58111
female,0.58111
female,0.58111
female,0.58106
female,0.58101
female,0.58101
female,0.58101
female,0.58092
male,0.58087
female,0.58082
male,0.58077
female,0.58077
male,0.58077
female,0.58068
male,0.58068
female,0.58058
male,0.58058
female,0.58053
female,0.58048
male,0.58048
female,0.58048
female,0.58044
male,0.58044
female,0.58039
male,0.58039
female,0.58034
female,0.58034
male,0.58034
male,0.58034
female,0.58025
male,0.5802
female,0.5802
female,0.5802
female,0.5802
male,0.58015
female,0.58015
female,0.58015
female,0.5801
female,0.58001
female,0.57996
male,0.57996
female,0.57996
female,0.57991
female,0.57991
male,0.57986
female,0.57986
female,0.57986
female,0.57982
male,0.57972
female,0.57972
female,0.57962
female,0.57962
female,0.57962
male,0.57953
female,0.57943
female,0.57943
male,0.57939
female,0.57939
female,0.57929
female,0.57929
female,0.57929
male,0.57924
female,0.57924
male,0.57924
female,0.57924
male,0.57919
female,0.57919
female,0.57915
female,0.5791
female,0.57905
female,0.579
male,0.57895
female,0.57891
female,0.57891
female,0.57891
female,0.57881
male,0.57881
female,0.57872
female,0.57872
male,0.57872
female,0.57862
male,0.57862
female,0.57857
male,0.57857
male,0.57852
male,0.57852
female,0.57852
female,0.57843
male,0.57843
male,0.57838
female,0.57838
female,0.57829
male,0.57824
male,0.57824
male,0.57824
male,0.57824
female,0.57819
male,0.57819
male,0.57819
female,0.57819
male,0.57819
male,0.57819
male,0.57814
female,0.578
female,0.57795
female,0.5779
female,0.57781
female,0.57776
male,0.57776
female,0.57776
female,0.57776
male,0.57771
female,0.57771
female,0.57771
female,0.57766
male,0.57766
female,0.57766
male,0.57762
male,0.57757
male,0.57752
female,0.57747
female,0.57747
male,0.57743
female,0.57738
female,0.57733
male,0.57728
male,0.57719
female,0.57719
male,0.57719
male,0.57714
male,0.57714
male,0.57714
female,0.57709
male,0.57699
female,0.57699
male,0.57695
female,0.57695
female,0.5769
male,0.5769
male,0.5768
male,0.5768
male,0.5768
female,0.5768
male,0.57671
male,0.57671
male,0.57671
female,0.57656
male,0.57652
male,0.57647
female,0.57642
female,0.57642
female,0.57637
female,0.57637
female,0.57633
female,0.57633
male,0.57628
male,0.57628
female,0.57623
female,0.57618
male,0.57618
male,0.57613
male,0.57613
female,0.57613
female,0.57609
male,0.57609
female,0.57609
female,0.57604
female,0.57604
female,0.57599
female,0.57599
male,0.57599
female,0.57599
male,0.57594
female,0.5759
male,0.5759
female,0.5759
male,0.57585
male,0.57585
female,0.57585
female,0.57566
female,0.57566
female,0.57561
male,0.57561
female,0.57561
female,0.57556
female,0.57551
male,0.57546
female,0.57546
male,0.57542
female,0.57532
male,0.57532
female,0.57532
female,0.57523
female,0.57523
male,0.57513
female,0.57508
male,0.57508
female,0.57503
male,0.57499
male,0.57494
male,0.57494
male,0.57489
male,0.57489
male,0.57484
female,0.5748
female,0.57475
male,0.57465
female,0.57465
female,0.57465
female,0.5746
male,0.57456
male,0.57456
female,0.57451
female,0.57441
female,0.57432
female,0.57408
female,0.57408
male,0.57408
male,0.57403
female,0.57403
male,0.57398
male,0.57398
male,0.57394
female,0.57389
male,0.57389
female,0.57389
male,0.57384
male,0.57384
female,0.57384
male,0.57384
female,0.57379
female,0.57379
female,0.57374
female,0.57374
female,0.57365
female,0.57365
male,0.57365
female,0.57355
female,0.57355
male,0.57346
male,0.57341
female,0.57341
female,0.57327
female,0.57327
female,0.57327
male,0.57327
female,0.57322
male,0.57322
male,0.57317
female,0.57317
female,0.57312
female,0.57307
female,0.57307
female,0.57303
male,0.57298
female,0.57293
male,0.57293
female,0.57288
female,0.57279
male,0.57279
male,0.57274
male,0.57274
male,0.57269
female,0.57269
female,0.57264
male,0.5725
male,0.57245
male,0.57241
male,0.57241
female,0.57236
female,0.57236
male,0.57236
female,0.57231
male,0.57231
male,0.57226
male,0.57226
female,0.57221
female,0.57217
female,0.57212
female,0.57212
male,0.57212
male,0.57212
female,0.57212
female,0.57207
female,0.57202
female,0.57202
male,0.57202
male,0.57202
male,0.57197
male,0.57197
female,0.57197
male,0.57188
female,0.57188
male,0.57188
male,0.57183
male,0.57178
female,0.57178
male,0.57174
female,0.57169
male,0.57164
female,0.57159
female,0.5715
female,0.5714
female,0.5714
female,0.57135
male,0.57135
male,0.57126
male,0.57121
male,0.57107
female,0.57107
female,0.57102
female,0.57097
male,0.57092
male,0.57083
male,0.57078
male,0.57073
female,0.57073
female,0.57068
male,0.57064
male,0.57064
female,0.57054
male,0.57049
male,0.57049
male,0.5704
female,0.57035
male,0.5703
female,0.57025
female,0.57021
female,0.57021
male,0.57021
male,0.57011
male,0.57011
female,0.57011
male,0.57006
male,0.57006
female,0.57006
female,0.57001
female,0.56997
male,0.56992
female,0.56987
male,0.56978
male,0.56978
male,0.56978
male,0.56963
female,0.56954
female,0.56954
female,0.56954
male,0.56944
female,0.56944
male,0.56944
male,0.56939
male,0.56939
female,0.56935
female,0.5693
female,0.56925
male,0.56925
female,0.56925
female,0.5692
male,0.56915
female,0.56911
male,0.56911
female,0.56911
female,0.56906
female,0.56901
female,0.56901
female,0.56896
female,0.56892
female,0.56887
female,0.56877
female,0.56877
female,0.56868
female,0.56868
male,0.56868
female,0.56863
female,0.56858
female,0.56858
male,0.56858
male,0.56848
female,0.56844
female,0.56844
male,0.56844
female,0.56834
female,0.56825
female,0.56825
male,0.5682
male,0.56815
female,0.5681
female,0.5681
female,0.56805
male,0.56805
male,0.56801
male,0.56801
female,0.56796
male,0.56796
female,0.56796
female,0.56791
female,0.56786
male,0.56782
female,0.56777
female,0.56772
female,0.56772
male,0.56767
female,0.56767
female,0.56767
female,0.56762
female,0.56762
female,0.56762
male,0.56762
male,0.56758
female,0.56758
female,0.56743
female,0.56743
male,0.56743
female,0.56743
female,0.56739
female,0.56729
female,0.56724
female,0.56719
female,0.56719
female,0.56715
male,0.5671
male,0.56696
male,0.56696
female,0.56696
male,0.56681
male,0.56681
male,0.56676
female,0.56672
male,0.56672
male,0.56672
female,0.56672
male,0.56672
male,0.56662
female,0.56662
female,0.56662
female,0.56662
female,0.56662
female,0.56662
male,0.56657
male,0.56657
male,0.56652
male,0.56652
male,0.56652
male,0.56652
female,0.56652
female,0.56643
male,0.56643
male,0.56638
female,0.56638
male,0.56633
female,0.56633
female,0.56629
female,0.56624
female,0.56619
male,0.56619
female,0.56619
male,0.56605
female,0.56595
male,0.56586
male,0.56586
female,0.56586
male,0.56581
male,0.56576
male,0.56571
female,0.56571
female,0.56562
male,0.56552
male,0.56552
male,0.56547
male,0.56543
male,0.56543
male,0.56538
male,0.56538
female,0.56533
male,0.56533
female,0.56528
male,0.56528
female,0.56523
female,0.56519
female,0.56519
female,0.56514
male,0.56514
female,0.56514
female,0.56504
female,0.56499
female,0.56499
male,0.56495
female,0.5649
male,0.56485
female,0.5648
male,0.56476
female,0.56471
female,0.56466
male,0.56461
female,0.56461
female,0.56461
female,0.56456
female,0.56447
female,0.56442
male,0.56437
female,0.56437
female,0.56433
male,0.56433
male,0.56428
female,0.56423
female,0.56423
female,0.56413
female,0.56413
female,0.56413
male,0.56409
male,0.56409
female,0.56394
female,0.56385
female,0.56385
male,0.5638
male,0.56375
male,0.5637
male,0.5637
male,0.5637
male,0.5637
female,0.56366
female,0.56361
female,0.56361
female,0.56361
female,0.56347
female,0.56342
male,0.56337
male,0.56337
female,0.56332
male,0.56332
male,0.56332
female,0.56327
male,0.56323
female,0.56313
male,0.56313
female,0.56294
female,0.56294
female,0.56289
male,0.56284
male,0.56284
female,0.5627
male,0.5627
male,0.56265
female,0.56265
female,0.5626
female,0.56241
male,0.56241
female,0.56241
male,0.56232
male,0.56217
female,0.56213
female,0.56208
male,0.56208
female,0.56203
male,0.56198
female,0.56194
male,0.56194
female,0.56189
male,0.56184
female,0.56179
male,0.56174
female,0.5617
female,0.5616
male,0.5615
female,0.5615
female,0.56146
female,0.56141
male,0.56127
male,0.56122
male,0.56117
male,0.56112
female,0.56112
male,0.56112
female,0.56112
female,0.56107
male,0.56098
female,0.56088
female,0.56088
female,0.56084
female,0.56079
female,0.56079
male,0.56079
male,0.56069
female,0.56069
female,0.56064
male,0.56064
female,0.56064
male,0.56055
female,0.5605
female,0.56045
female,0.56041
male,0.56041
female,0.56041
female,0.56036
female,0.56036
female,0.56036
female,0.56036
male,0.56036
female,0.56031
male,0.56026
female,0.56021
male,0.56021
female,0.56007
male,0.56002
male,0.55998
male,0.55998
female,0.55998
female,0.55998
female,0.55998
female,0.55988
female,0.55978
male,0.55974
male,0.55969
female,0.55969
male,0.55964
male,0.5595
male,0.5595
female,0.55945
female,0.55945
female,0.55935
male,0.55935
female,0.55931
female,0.55931
female,0.55931
male,0.55907
male,0.55907
female,0.55902
female,0.55902
female,0.55902
male,0.55897
male,0.55892
male,0.55888
female,0.55888
male,0.55888
male,0.55883
female,0.55878
female,0.55873
female,0.55864
female,0.55859
female,0.55854
male,0.55854
female,0.55845
male,0.55845
male,0.5584
male,0.55835
female,0.55835
male,0.55835
female,0.55835
female,0.5583
female,0.55825
male,0.55797
female,0.55797
female,0.55792
female,0.55792
female,0.55787
male,0.55787
female,0.55782
male,0.55768
male,0.55763
male,0.55758
female,0.55758
male,0.55758
male,0.55758
female,0.55758
female,0.55754
female,0.55749
male,0.55749
female,0.55735
male,0.5573
female,0.5573
female,0.55725
male,0.55725
female,0.55725
male,0.5572
female,0.5572
male,0.55715
male,0.55711
female,0.55711
male,0.55711
male,0.55706
male,0.55701
female,0.55696
female,0.55696
female,0.55687
female,0.55677
female,0.55672
female,0.55672
male,0.55663
female,0.55658
female,0.55653
female,0.55653
male,0.55653
male,0.55649
female,0.55644
male,0.55639
female,0.55639
female,0.55634
female,0.55629
male,0.55625
male,0.55625
male,0.55625
female,0.5562
male,0.5562
female,0.5562
female,0.5562
male,0.5562
male,0.5562
male,0.55615
male,0.55615
female,0.5561
male,0.5561
male,0.5561
male,0.55591
female,0.55586
female,0.55582
male,0.55577
female,0.55577
male,0.55572
male,0.55572
female,0.55567
female,0.55567
female,0.55567
female,0.55558
male,0.55558
female,0.55558
male,0.55558
male,0.55553
male,0.55553
female,0.55553
female,0.55553
male,0.55553
female,0.55548
female,0.55539
female,0.55539
female,0.55539
female,0.55539
male,0.55534
male,0.55529
female,0.55529
female,0.55515
female,0.55515
male,0.55515
male,0.5551
male,0.555
male,0.55491
male,0.55486
female,0.55486
female,0.55486
female,0.55481
male,0.55481
female,0.55476
male,0.55462
female,0.55457
male,0.55457
female,0.55457
female,0.55457
male,0.55453
male,0.55453
female,0.55453
male,0.55448
female,0.55443
female,0.55443
male,0.55438
male,0.55438
female,0.55433
male,0.55433
female,0.55429
male,0.55424
male,0.55424
female,0.55419
male,0.55414
male,0.55405
female,0.554
female,0.554
male,0.55395
male,0.55395
male,0.5539
female,0.5539
female,0.5539
male,0.55371
male,0.55371
female,0.55371
female,0.55371
male,0.55362
female,0.55362
female,0.55362
male,0.55362
male,0.55357
male,0.55357
male,0.55357
female,0.55352
male,0.55352
male,0.55347
male,0.55338
female,0.55338
female,0.55323
female,0.55319
female,0.55309
male,0.55309
male,0.55309
female,0.55309
male,0.55304
male,0.553
female,0.55295
female,0.55295
female,0.55295
male,0.55295
female,0.55285
female,0.55285
male,0.55285
male,0.5528
male,0.5528
female,0.55276
male,0.55276
male,0.55276
female,0.55276
female,0.55271
female,0.55261
female,0.55261
male,0.55261
male,0.55261
female,0.55252
female,0.55252
male,0.55247
female,0.55242
female,0.55242
male,0.55242
female,0.55242
female,0.55242
female,0.55237
male,0.55237
male,0.55233
male,0.55233
male,0.55233
female,0.55228
male,0.55228
male,0.55223
female,0.55213
female,0.55213
female,0.55209
male,0.55204
female,0.55199
male,0.55194
female,0.5519
female,0.5519
female,0.5519
female,0.55185
female,0.55185
female,0.55185
female,0.5518
male,0.5518
female,0.5518
male,0.5517
male,0.55156
male,0.55156
female,0.55151
male,0.55147
female,0.55147
female,0.55142
male,0.55137
female,0.55137
female,0.55137
male,0.55137
female,0.55118
female,0.55113
male,0.55104
female,0.55094
male,0.55094
female,0.55089
male,0.55089
female,0.55089
male,0.55084
female,0.55084
female,0.5508
female,0.55075
female,0.5507
female,0.5507
male,0.55065
male,0.55056
male,0.55051
female,0.55051
male,0.55051
female,0.55051
male,0.55046
female,0.55041
male,0.55032
female,0.55032
female,0.55027
male,0.55022
male,0.55022
female,0.55017
female,0.55013
male,0.55013
female,0.55013
male,0.54998
female,0.54998
male,0.54998
male,0.54984
male,0.54984
male,0.54974
female,0.54965
male,0.54965
female,0.54955
female,0.54946
female,0.54941
male,0.54936
male,0.54936
male,0.54931
female,0.54927
male,0.54922
female,0.54922
female,0.54922
female,0.54912
female,0.54907
female,0.54898
female,0.54898
male,0.54898
female,0.54898
female,0.54888
male,0.54884
male,0.54884
male,0.54879
male,0.54874
female,0.54864
male,0.54864
female,0.5486
male,0.5486
male,0.54855
female,0.5485
male,0.5485
female,0.5485
female,0.54831
male,0.54831
female,0.54826
female,0.54817
male,0.54817
female,0.54817
female,0.54812
female,0.54812
male,0.54807
male,0.54807
female,0.54807
male,0.54802
female,0.54783
male,0.54778
male,0.54778
male,0.54764
male,0.54759
female,0.54759
female,0.54755
female,0.5475
female,0.54745
female,0.5474
male,0.5474
female,0.54735
female,0.54735
male,0.54735
female,0.54731
female,0.54731
female,0.54731
female,0.54731
female,0.54721
female,0.54716
female,0.54716
male,0.54711
male,0.54711
male,0.54707
male,0.54707
male,0.54707
female,0.54702
female,0.54702
male,0.54697
female,0.54692
female,0.54692
male,0.54683
male,0.54683
male,0.54678
female,0.54673
female,0.54659
female,0.54654
male,0.54654
female,0.54649
female,0.54635
male,0.54635
male,0.5463
female,0.54625
female,0.54625
female,0.54621
female,0.54616
female,0.54616
male,0.54616
female,0.54611
female,0.54606
female,0.54592
male,0.54582
male,0.54578
male,0.54563
female,0.54549
female,0.54544
female,0.54539
female,0.54535
male,0.5453
female,0.5452
male,0.5452
female,0.54515
male,0.54515
female,0.54511
female,0.54511
male,0.54506
male,0.54506
female,0.54506
female,0.54506
male,0.54501
male,0.54496
female,0.54496
female,0.54492
male,0.54492
female,0.54482
female,0.54482
female,0.54458
female,0.54458
female,0.54444
female,0.54439
female,0.54439
male,0.54429
female,0.54429
male,0.54425
female,0.54425
male,0.54415
female,0.54401
female,0.54396
male,0.54391
female,0.54386
male,0.54377
female,0.54372
male,0.54372
female,0.54372
female,0.54362
male,0.54362
female,0.54362
male,0.54353
male,0.54348
male,0.54343
female,0.54339
female,0.54339
male,0.54334
male,0.54329
male,0.54319
female,0.54315
male,0.54305
male,0.54305
male,0.543
female,0.543
male,0.54296
male,0.54296
male,0.54296
male,0.54296
male,0.54291
male,0.54286
female,0.54286
male,0.54281
female,0.54276
female,0.54267
male,0.54262
female,0.54262
female,0.54262
male,0.54262
male,0.54257
female,0.54243
male,0.54243
female,0.54229
male,0.54224
female,0.54224
female,0.54219
male,0.54219
female,0.54214
male,0.54214
male,0.54214
male,0.54214
female,0.54214
female,0.54209
male,0.54209
female,0.54209
male,0.54209
male,0.54209
male,0.54205
female,0.54205
female,0.5419
male,0.5419
male,0.54186
female,0.54186
male,0.54186
female,0.54176
female,0.54171
male,0.54166
female,0.54162
female,0.54162
female,0.54162
female,0.54157
male,0.54157
female,0.54152
female,0.54152
female,0.54147
male,0.54147
female,0.54143
female,0.54143
female,0.54133
male,0.54123
male,0.54119
female,0.54119
female,0.54109
female,0.54104
male,0.541
female,0.541
male,0.54085
female,0.54085
male,0.5408
female,0.5408
male,0.54066
female,0.54061
female,0.54057
female,0.54052
male,0.54042
female,0.54033
female,0.54033
female,0.54033
female,0.54033
female,0.54033
female,0.54023
male,0.54023
male,0.54018
male,0.54009
male,0.54004
female,0.54004
female,0.53999
male,0.53999
male,0.5399
female,0.5399
female,0.5399
female,0.53985
male,0.53985
female,0.5398
male,0.53975
female,0.53975
female,0.53966
female,0.53966
female,0.53956
male,0.53956
male,0.53956
female,0.53947
female,0.53937
female,0.53937
female,0.53932
female,0.53913
female,0.53913
male,0.53908
male,0.53908
female,0.53904
male,0.53904
female,0.53899
male,0.53894
female,0.53894
male,0.53889
male,0.53884
male,0.5388
female,0.5388
female,0.5388
male,0.53875
female,0.5387
female,0.53865
female,0.53851
male,0.53851
female,0.53846
female,0.53846
female,0.53846
male,0.53841
female,0.53841
male,0.53841
male,0.53837
male,0.53837
female,0.53817
male,0.53817
female,0.53813
female,0.53813
male,0.53808
male,0.53803
male,0.53803
male,0.53798
male,0.53798
male,0.53798
female,0.53789
male,0.53789
male,0.53765
female,0.53751
female,0.53746
female,0.53746
male,0.53741
male,0.53741
female,0.53741
female,0.53741
male,0.53736
male,0.53731
male,0.53727
female,0.53717
male,0.53717
male,0.53717
male,0.53712
female,0.53712
female,0.53712
male,0.53708
male,0.53708
female,0.53703
male,0.53703
male,0.53703
female,0.53703
male,0.53698
female,0.53693
male,0.53688
female,0.53684
female,0.53674
male,0.53674
female,0.53669
female,0.53664
female,0.53664
male,0.5366
female,0.5365
male,0.53645
female,0.53641
female,0.53636
male,0.53626
male,0.53626
female,0.53621
female,0.53617
female,0.53612
female,0.53607
male,0.53602
female,0.53602
male,0.53598
female,0.53598
male,0.53583
male,0.53574
female,0.53564
female,0.53564
male,0.53559
male,0.53545
male,0.53545
male,0.5354
female,0.5354
female,0.53535
male,0.53511
male,0.53507
male,0.53507
male,0.53507
male,0.53492
male,0.53492
male,0.53483
male,0.53478
male,0.53478
male,0.53473
male,0.53468
male,0.53468
female,0.53464
female,0.53454
female,0.53454
female,0.53449
female,0.53435
female,0.53425
female,0.53416
female,0.53402
female,0.53402
female,0.53402
female,0.53387
male,0.53373
male,0.53368
male,0.53363
male,0.53363
male,0.53359
female,0.53349
male,0.53349
male,0.53339
female,0.53339
female,0.53335
male,0.53335
female,0.53335
male,0.53335
male,0.53335
male,0.5333
female,0.5333
male,0.53315
male,0.53311
male,0.53311
female,0.53301
female,0.53301
female,0.53296
male,0.53292
male,0.53292
male,0.53287
female,0.53282
female,0.53277
female,0.53277
male,0.53272
male,0.53268
male,0.53268
male,0.53263
male,0.53258
female,0.53253
male,0.53253
male,0.53253
female,0.53249
female,0.53244
female,0.53244
female,0.53229
male,0.53215
male,0.53215
female,0.53215
female,0.5321
female,0.5321
female,0.5321
male,0.53206
female,0.53206
male,0.53201
male,0.53196
female,0.53196
female,0.53191
female,0.53191
female,0.53172
female,0.53162
female,0.53158
female,0.53153
male,0.53153
female,0.53148
female,0.53143
female,0.53139
male,0.53139
female,0.53134
female,0.53115
female,0.53115
female,0.5311
female,0.5311
male,0.5311
female,0.53105
female,0.531
female,0.531
female,0.53086
male,0.53086
female,0.53086
male,0.53086
male,0.53081
female,0.53081
female,0.53072
female,0.53062
female,0.53062
male,0.53057
female,0.53057
male,0.53057
male,0.53057
female,0.53053
female,0.53048
female,0.53048
male,0.53048
female,0.53043
female,0.53038
male,0.53033
male,0.53033
female,0.53029
male,0.53019
male,0.53019
female,0.53019
male,0.53019
female,0.53014
male,0.53014
female,0.5301
female,0.53
male,0.52995
female,0.52995
male,0.52995
male,0.52981
female,0.52976
male,0.52971
male,0.52971
female,0.52966
male,0.52957
female,0.52957
male,0.52952
male,0.52952
male,0.52952
female,0.52943
female,0.52938
male,0.52933
male,0.52923
female,0.52914
female,0.52895
female,0.52876
male,0.52871
male,0.52871
male,0.52866
female,0.52866
male,0.52857
female,0.52857
male,0.52857
female,0.52857
female,0.52852
female,0.52847
female,0.52847
male,0.52847
male,0.52847
male,0.52842
female,0.52837
female,0.52833
female,0.52823
male,0.52823
male,0.52814
male,0.52809
male,0.52799
female,0.52799
male,0.52794
male,0.52794
female,0.52794
female,0.52794
female,0.5279
female,0.5279
male,0.52785
female,0.5278
female,0.5278
male,0.5278
male,0.52775
female,0.5277
female,0.5277
female,0.5277
female,0.52766
male,0.52766
female,0.52766
male,0.52766
female,0.52761
male,0.52751
male,0.52751
male,0.52747
female,0.52747
female,0.52747
male,0.52713
male,0.52699
female,0.52699
female,0.52699
female,0.52694
female,0.52694
female,0.52694
male,0.52689
female,0.52689
female,0.52689
female,0.52689
female,0.52684
male,0.5268
female,0.52675
male,0.5267
female,0.5267
male,0.5267
female,0.52661
female,0.52661
male,0.52622
male,0.52622
male,0.52622
female,0.52613
male,0.52613
male,0.52613
female,0.52603
male,0.52598
female,0.52584
female,0.52584
female,0.52574
female,0.5257
female,0.5257
male,0.52565
female,0.52546
male,0.52541
male,0.52527
female,0.52512
male,0.52503
female,0.52503
male,0.52498
female,0.52488
female,0.52488
female,0.52484
female,0.52469
female,0.52469
female,0.52465
male,0.52465
male,0.52465
female,0.52455
male,0.5245
female,0.52445
female,0.52445
female,0.52441
male,0.52441
male,0.52436
male,0.52436
male,0.52426
female,0.52426
female,0.52426
male,0.52417
female,0.52417
male,0.52412
female,0.52398
female,0.52393
female,0.52393
female,0.52393
female,0.52388
female,0.52388
female,0.52383
male,0.52378
male,0.52378
male,0.52374
female,0.52364
male,0.52364
male,0.5235
male,0.5235
male,0.5235
female,0.52345
male,0.52335
male,0.52326
male,0.52326
male,0.52321
male,0.52316
male,0.52316
male,0.52312
female,0.52307
female,0.52297
female,0.52283
male,0.52278
male,0.52254
male,0.52249
female,0.5224
female,0.5224
female,0.52235
female,0.5223
female,0.52225
female,0.52221
female,0.52221
male,0.52221
female,0.52221
male,0.52216
male,0.52206
male,0.52206
male,0.52206
female,0.52202
female,0.52202
female,0.52197
female,0.52197
male,0.52182
male,0.52178
male,0.52168
female,0.52159
female,0.52154
male,0.52149
male,0.52144
female,0.52144
female,0.52144
female,0.52135
male,0.5213
male,0.52125
male,0.52125
female,0.52125
male,0.52125
female,0.5212
female,0.5212
female,0.5212
female,0.52116
male,0.52096
male,0.52096
female,0.52092
female,0.52087
male,0.52087
female,0.52087
male,0.52082
female,0.52072
male,0.52058
male,0.52053
male,0.52053
female,0.52044
female,0.52044
male,0.52039
female,0.52034
male,0.52029
female,0.52025
male,0.52025
female,0.52025
male,0.52025
female,0.5202
female,0.52015
male,0.52006
male,0.52001
female,0.52001
female,0.51986
female,0.51977
female,0.51967
female,0.51963
female,0.51958
female,0.51953
female,0.51953
female,0.51953
male,0.51948
female,0.51943
male,0.51943
male,0.51943
female,0.51939
male,0.51924
female,0.51924
female,0.51915
female,0.519
male,0.519
female,0.519
male,0.51891
female,0.51886
male,0.51881
female,0.51872
female,0.51872
female,0.51872
male,0.51867
male,0.51867
male,0.51867
male,0.51867
female,0.51862
male,0.51857
male,0.51857
female,0.51857
male,0.51843
female,0.51838
female,0.51833
female,0.51824
male,0.51819
male,0.51819
female,0.51819
female,0.51814
female,0.51814
female,0.51814
male,0.5181
female,0.5181
male,0.51805
female,0.51795
female,0.5179
female,0.51786
male,0.51786
male,0.51786
female,0.51781
female,0.51781
female,0.51776
female,0.51776
male,0.51776
male,0.51771
female,0.51771
female,0.51771
female,0.51771
male,0.51762
female,0.51743
male,0.51733
female,0.51728
female,0.51728
male,0.51723
male,0.51723
male,0.51723
female,0.51719
male,0.51714
female,0.51714
male,0.51714
female,0.51709
male,0.51704
female,0.517
male,0.51671
male,0.51671
male,0.51666
female,0.51657
female,0.51652
female,0.51652
female,0.51647
female,0.51642
female,0.51642
male,0.51642
male,0.51642
male,0.51637
male,0.51637
female,0.51628
male,0.51623
female,0.51618
female,0.51614
female,0.51609
male,0.51609
